Project Name,Test-Run,Test-Case,Status,TC-Defect
OmniStack,PSI14 Sprint 2 - Security,OMNI-16765_001-Synchronous Task Management Infrastructure-product_sweep,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-45430_014-GET certificate with challenging extensions (for example, large number of SAN entries)",Failed,OMNI-48025
OmniStack,PSI14 Sprint 2 - Security,OMNI-50786_006-vmware 2+0_run ATF produce_sweep and no failed case,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-34395_006-Verify SQL truststore table has the correct columns,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16587_005-Restrict Algorithms Exposed by Crypto Module_DES-CFB mode is disabled with FIPS on,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-39726_004-ssh login as EA user and check caservice user group thriftservices,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-34395_004-Verify SQL truststore table has the correct privileges for non svtadmin users,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-33791_004-Grant Customer Sudo Permissions_HMS-user-no-sudo-access-hyperv,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-3038_006-ssh login as HMS user with uppercase characters in username,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-25285-003-svt-keys-zeroize_wipe_keys_prompt_cancel,Failed,
OmniStack,PSI14 Sprint 2 - Security,OMNI-25285-003-svt-keys-zeroize_wipe_keys_prompt_cancel,Failed,
OmniStack,PSI14 Sprint 2 - Security,OMNI-20368_001-OAuth SPNEGO Basic Authentication Support_,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-28554_003-Security-JAuth-Assign-Normalized-Username_Administrator@Domain,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-15596-001_ovc_session_clone,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-38929_009-API GET certificates filter by storename=<invalid_name>,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16450_004-Creation of Task Sessions through Impersonation_Session is terminated after task completion,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37844_021-API can add 4096 bit DSA certificate (PEM encoded),Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-46692_006-verify impersonate caches (dsv-federation-join),Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16587_013-Restrict Algorithms Exposed by Crypto Module_ECDSA P-384 is enabled with FIPS on,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37844_041-API add certificate then verify subject in response,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-33798_002-Verify that the SQL table is properly replicated throughout the federation-1+1,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-24739_007-FIPS Mode Command Line_svt-fipsmode on/off services restarted automatically,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-49867_003-run upgrade TC3001 from psi11, start cert service on both ovc after upgrade and verify JKS file created on both nodes",Failed,
OmniStack,PSI14 Sprint 2 - Security,OMNI-50786_010-API_removeCert should be able to remove all duplicate certs in one call (mixed owner),Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-46692_008-verify there's a new machine session cache 1 hr before the existing one expires,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-15904_002-Obtain Service Ticket through Delegation following Impersonation_?,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-49867_007-after a successful deploy, start cert service then stop it and restart the cert service, verify JKS only has one HMS root cert and cert service can be restarted multiple times",Passed,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-46692_001-run hyperV sweep test on the custom kit and all tests pass,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-38932_018-create test cert which is stored in cfgdb but not filesystem, DELETE this cert and observe",Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-15151_001-Asynchronous Task Management Infrastructure-product_sweep,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-36153_001-Upgrade a Rig_svtsupport user should be removed when upgrading the system,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37843_002-caservice user verify trust store REST service log (INFO/DEBUG) after install a rig,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-33791_003-Grant Customer Sudo Permissions_HMS-administrator-sudo-access-hyperv,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-15240-001_OVC_session_idle_timeout,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37844_027-API add a certificate that's not yet valid,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,Security-Svtkerb: Check ticket times,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16517_002-svt-dns-setup with bogus DNS ipaddress (negative),Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-45430_009-CLI GET one certificate which has been deleted,Passed,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-26141_007-disallow-non-admin-ssh_verify switch to re-enable basic user to ssh into OVC,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-46688-003_JAuth Linked Mode vCenter - service down condition,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16648_003-kerberos-auth-username-password krb5.conf contains default realm,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-37844_039-CLI failed to add EXTERNAL certificate, verify error message and no new rows added in DB (powershell)",Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-15904_001-Obtain Service Ticket through Delegation following Impersonation_Verify service ticket in sessions cred cache,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37844_049-CLI can add PEM certificate from .cer file (Windows),Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37843_011-caservice user verify trust store REST service running on all OVC nodes,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-19672_001-Implement Authentication Changes_verify existing POST password grant type,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-44231_003-Add new certificates with the new SvtCmdlet when host unavailable, check the error message",Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-33800_011-Verify that adding a certificate while postgres service is down fails gracefully with meaningful error,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-49867_002-after a successful deploy, start svt-cert-service on one ovc and add some certs, then start cert service on the other ovc and verify JKS file created on both ovc",Failed,OMNI-49814
OmniStack,PSI14 Sprint 2 - Security,OMNI-37844_014-API can add 4096 bit RSA certificate (PEM encoded),Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-46688-001_JAuth Linked Mode vCenter - home vCenter unreachable,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-37844_026-API can add certificates with challenging extensions (for example, large number of SAN entries). Verify API response matches to record in DB",Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-24739_010-FIPS Mode Command Line_svt-fipsmode 1024 Bit Cert,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-2479_001-hms-login-using-service-auth.log event check,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-28770_007-HVAL vCenter Certificate Path Validation_truststore validation fail sessionId auth,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16587_004-Restrict Algorithms Exposed by Crypto Module_3DES-OFB mode is disabled with FIPS on,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37844_018-API can add 512 bit DSA certificate (PEM encoded),Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-34395_005-Verify the addition of SQL truststore table has no affect on running product_sweep,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-38929_012-CLI GET certificates while svt-cert-service is STOPPED,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-33800_002-Verify that Java Key Store files are created for all three trust stores after trigger,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-45430_018-EA(svtcli) user can GET a certificate,Passed,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16726_002-ssh login as hms user test svt-vm-show,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-42267_003-test POST certificates with certificate longer than 22500, expecting HTTP413",Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-42267_011-test api/certificates swagger doc,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37844_040-(clusters) API add certificate to one ovc and verify it in another ovc's DB,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16648_001-kerberos-auth-username-password using user@realm,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-38929_015-API GET certificates with challenging extensions (for example, large number of SAN entries)",Untested,NA
OmniStack,PSI14 Sprint 2 - Security,"OMNI-42267_002-test POST certificates with expired oauth token, expecting HTTP401",Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-46688-004_JAuth Linked Mode vCenter detection time checked every 5-7 mins,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-37843_003-caservice user verify trust store REST service restart after install a rig,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-28770_001-HVAL vCenter Certificate Path Validation_truststore user auth,Untested,NA
OmniStack,PSI14 Sprint 2 - Security,OMNI-16756_002-Assign UPN as Kerberos OVC Session Username-username/domain check,Untested,NA
OmniStack,1,TestCfgDBSnapshot,Untested,NA
OmniStack,1,TestVirtualMachines,Untested,NA
OmniStack,1,TestClusters,Untested,NA
OmniStack,1,TestOAuthTokenGrant,Untested,NA
OmniStack,1,TestMVADeploy,Untested,NA
OmniStack,1,TestSvtTransactions,Untested,NA
OmniStack,1,TestDatastores,Untested,NA
OmniStack,1,TestPolicies,Untested,NA
OmniStack,1,TestCertificates,Untested,NA
OmniStack,1,TestClusterGroups,Untested,NA
OmniStack,1,TestHosts,Untested,NA
OmniStack,1,TestBackups,Untested,NA
OmniStack,1,TestRestApiVersion,Untested,NA
OmniStack,OMNI-47791,Process all xmls in Transpectus and check values in Hive table view,Untested,NA
OmniStack,OMNI-47791,1+1-Generate SySD on OVC which has no guest VMs but another cluster has guest VMs with backup,Passed,NA
OmniStack,OMNI-47791,Generate SySD xml for 1+1 configuration with guest VM having only remote backups,Failed,
OmniStack,OMNI-47791,Delete backups and make sure SySD is getting right data captured,Passed,NA
OmniStack,OMNI-47791,Generate SySD xml for 1+1 configuration with guest VM having both local and remote,Blocked,NA
OmniStack,OMNI-47791,Generate SySD xml for 1+0 configuration with guest VMs having no backup configured,Passed,NA
OmniStack,OMNI-47791,1+1 configuration where both OVC has guest VMs with local and remote backups configured,Untested,NA
OmniStack,OMNI-47791,Generate SySD xml for 1+0 configuration with guest VMs having local backup both through policy and manual,Passed,NA
OmniStack,Resource Balancing,UnifiedBalancer-BalancedCapacity-TDS-801.1103,Passed,NA
OmniStack,Resource Balancing,UnifiedBalancer-BalancedCapacity-TDS-801.1102,Passed,NA
OmniStack,Resource Balancing,UnifiedBalancer-BalancedCapacity-TDS-801.1101,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 22,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 3,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 12,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 16,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 5,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 9,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 2,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 20,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 21,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 8,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 6,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 4,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 7,Failed,DRAGON-1649
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 18,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 11,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 1,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 13,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 19,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 10,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 24,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 14,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 23,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 15,Passed,NA
OmniStack,RapidDR 2.1 PSI14 - Sprint2,Test Case 17,Passed,NA
OmniStack,Team Panther,OMNI-31715.TCS.1,Passed,NA
OmniStack,Team Panther,OMNI-31715.TCS.2,Passed,NA
OmniStack,Team Panther,OMNI-31715.TCS.3,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 3,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 7,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 5,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 10,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 9,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 8,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 1,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 2,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 6,Passed,NA
OmniStack,RapidDR2.1 DRAGON-PSI12-SPRINT1,Test Case 4,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Restore-TCS-300.7626,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),SimpliVity-v2.2-Deployment-Manager-Phase2-TDS.100.200.2223,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),File-Level-Restore-TCS.300.7563,Failed,OMNI-13042
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),BrowseDatastore-TCS.300.2421,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Restore-TCS.300.7624,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Installation-Initial-Configuration-TCS-100.1701,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Restore-TCS-300.7617,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),File-Level-Restore-TCS.300.7562,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Add Remove Federation Nodes-TCS-300.1078,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Support-Capture-TCS.300.3368,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),File-Level-Restore-TCS-300.7565,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),File-Level-Restore-TCS.300.7554,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Filter-TDS.300.1115,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),VmMove-TCS.300.5032,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Add Remove Federation Nodes-TCS-300.1080,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),SimpliVity-v2.2-Deployment-Manager-Phase2-TDS.100.200.2225,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Restore-TCS.300.7627,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Storage-vMotion-TCS-300.2534,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Restore-In-Place-TCS.300.1755,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Restore-TCS-300.7623,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Storage-vMotion-TCS.300.2537,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Installation-Initial-Configuration-TCS-100.1702,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Restore-TCS.300.7625,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Clean-Shutdown-TCS.1000.5133,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),File-Level-Restore-TCS.300.7557,Untested,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Storage-vMotion-TCS-300.2533,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),File-Level-Restore-TCS.300.7560,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Filter-TDS.300.1113,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),File-Level-Restore-TCS-300.7564,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),HighAvailability-TCS.400.2269,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),vMotion-TCS.700.1153,Untested,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),BackupMgmtCP-TCS.300.758-deleting_expired_backups,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Add Remove Federation Nodes-TCS-300.1082,Passed,NA
OmniStack,PSI-9 Sprint1 FI TCs Execution on Honda Server ( Team Spartans ),Backup-Restore-TCS-300.7622,Failed,OMNI-17295
